"1","pst:PSPTO_0386","Vitamin B6 metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0386","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Glycine, serine and threonine metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Cysteine and methionine metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Lysine biosynthesis - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Biosynthesis of secondary metabolites - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Microbial metabolism in diverse environments - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Biosynthesis of antibiotics - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1480","Biosynthesis of amino acids - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Glycine, serine and threonine metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Cysteine and methionine metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Methane metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Vitamin B6 metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Microbial metabolism in diverse environments - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Biosynthesis of antibiotics - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Carbon metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1746","Biosynthesis of amino acids - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2019","Vitamin B6 metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2019","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2736","Valine, leucine and isoleucine degradation - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2736","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2738","Valine, leucine and isoleucine degradation - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2738","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2739","Valine, leucine and isoleucine degradation - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2739","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2742","Synthesis and degradation of ketone bodies - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2742","Valine, leucine and isoleucine degradation - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2742","Geraniol degradation - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2742","Butanoate metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2742","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","Arginine biosynthesis - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","Biosynthesis of secondary metabolites - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","Biosynthesis of antibiotics - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","2-Oxocarboxylic acid metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0082","Biosynthesis of amino acids - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","Arginine biosynthesis - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","Biosynthesis of secondary metabolites - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","Biosynthesis of antibiotics - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","2-Oxocarboxylic acid metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_0604","Biosynthesis of amino acids - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Arginine biosynthesis - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Lysine biosynthesis - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Biosynthesis of secondary metabolites - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Microbial metabolism in diverse environments - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Biosynthesis of antibiotics - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","2-Oxocarboxylic acid metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_2618","Biosynthesis of amino acids - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1699","Purine metabolism - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1699","One carbon pool by folate - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1699","Metabolic pathways - Pseudomonas syringae pv. tomato DC3000"
"1","pst:PSPTO_1699","Biosynthesis of secondary metabolites - Pseudomonas syringae pv. tomato DC3000"
